"No.","Time","Source","Destination","Protocol","Length","Info"
"1880","88.120795","1.2.2","host","USB","27","URB_BULK out"
"1881","88.121841","1.2.2","host","USB","27","URB_BULK out"
"1882","88.123160","1.2.2","host","USB","27","URB_BULK out"
"1883","88.124034","1.2.2","host","USB","27","URB_BULK out"
"1884","88.124994","1.2.2","host","USB","27","URB_BULK out"
"1885","88.130220","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1886","88.130321","host","1.2.1","USB","27","URB_INTERRUPT in"
"1887","88.219231","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1888","88.219330","host","1.2.1","USB","27","URB_INTERRUPT in"
"1889","88.222010","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1890","88.222096","host","1.2.1","USB","27","URB_INTERRUPT in"
"1891","88.226229","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1892","88.226329","host","1.2.1","USB","27","URB_INTERRUPT in"
"1893","88.230233","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1894","88.230333","host","1.2.1","USB","27","URB_INTERRUPT in"
"1895","88.240022","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1896","88.240117","host","1.2.1","USB","27","URB_INTERRUPT in"
"1897","88.272239","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1898","88.272341","host","1.2.1","USB","27","URB_INTERRUPT in"
"1899","88.323969","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1900","88.324013","host","1.2.1","USB","27","URB_INTERRUPT in"
"1901","88.326976","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1902","88.327021","host","1.2.1","USB","27","URB_INTERRUPT in"
"1903","88.331166","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1904","88.331212","host","1.2.1","USB","27","URB_INTERRUPT in"
"1905","88.373009","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1906","88.373060","host","1.2.1","USB","27","URB_INTERRUPT in"
"1907","88.419057","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1908","88.419134","host","1.2.1","USB","27","URB_INTERRUPT in"
"1909","88.727313","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1910","88.727397","host","1.2.2","USB","27","URB_BULK in"
"1911","88.727498","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1912","88.727544","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1913","88.727583","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1914","88.727621","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1915","88.727659","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1916","88.727697","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1917","88.727734","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1918","88.727769","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1919","88.728544","1.2.2","host","USB","27","URB_BULK out"
"1920","88.729634","1.2.2","host","USB","27","URB_BULK out"
"1921","88.730820","1.2.2","host","USB","27","URB_BULK out"
"1922","88.731881","1.2.2","host","USB","27","URB_BULK out"
"1923","88.732871","1.2.2","host","USB","27","URB_BULK out"
"1924","88.733871","1.2.2","host","USB","27","URB_BULK out"
"1925","88.734873","1.2.2","host","USB","27","URB_BULK out"
"1926","88.735871","1.2.2","host","USB","27","URB_BULK out"
"1927","88.769216","controller","host","HCI_EVT","45","Rcvd LE Meta (LE Advertising Report)"
"1928","88.769309","host","1.2.1","USB","27","URB_INTERRUPT in"
"1929","88.805962","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1930","88.806058","host","1.2.1","USB","27","URB_INTERRUPT in"
"1931","88.809016","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1932","88.809111","host","1.2.1","USB","27","URB_INTERRUPT in"
"1933","88.812011","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"1934","88.812140","host","1.2.1","USB","27","URB_INTERRUPT in"
"1935","88.819015","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1936","88.819103","host","1.2.1","USB","27","URB_INTERRUPT in"
"1937","88.821955","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1938","88.822035","host","1.2.1","USB","27","URB_INTERRUPT in"
"1939","88.826010","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1940","88.826090","host","1.2.1","USB","27","URB_INTERRUPT in"
"1941","88.830004","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1942","88.830064","host","1.2.1","USB","27","URB_INTERRUPT in"
"1943","88.919179","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1944","88.919275","host","1.2.1","USB","27","URB_INTERRUPT in"
"1945","88.921958","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1946","88.922044","host","1.2.1","USB","27","URB_INTERRUPT in"
"1947","88.926010","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1948","88.926099","host","1.2.1","USB","27","URB_INTERRUPT in"
"1949","88.930016","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1950","88.930129","host","1.2.1","USB","27","URB_INTERRUPT in"
"1951","89.117296","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1952","89.117444","host","1.2.2","USB","27","URB_BULK in"
"1953","89.117622","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1954","89.117725","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1955","89.117816","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1956","89.117906","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1957","89.117994","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1958","89.118096","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1959","89.118177","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1960","89.118256","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1961","89.118662","1.2.2","host","USB","27","URB_BULK out"
"1962","89.119758","1.2.2","host","USB","27","URB_BULK out"
"1963","89.120841","1.2.2","host","USB","27","URB_BULK out"
"1964","89.121887","1.2.2","host","USB","27","URB_BULK out"
"1965","89.123053","1.2.2","host","USB","27","URB_BULK out"
"1966","89.123854","1.2.2","host","USB","27","URB_BULK out"
"1967","89.125019","1.2.2","host","USB","27","URB_BULK out"
"1968","89.125784","1.2.2","host","USB","27","URB_BULK out"
"1969","89.224082","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1970","89.224211","host","1.2.1","USB","27","URB_INTERRUPT in"
"1971","89.226997","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1972","89.227077","host","1.2.1","USB","27","URB_INTERRUPT in"
"1973","89.231185","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1974","89.231311","host","1.2.1","USB","27","URB_INTERRUPT in"
"1975","89.235034","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1976","89.235129","host","1.2.1","USB","27","URB_INTERRUPT in"
"1977","89.326172","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1978","89.326267","host","1.2.1","USB","27","URB_INTERRUPT in"
"1979","89.329966","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1980","89.330052","host","1.2.1","USB","27","URB_INTERRUPT in"
"1981","89.418958","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1982","89.419080","host","1.2.1","USB","27","URB_INTERRUPT in"
"1983","89.422064","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"1984","89.422241","host","1.2.1","USB","27","URB_INTERRUPT in"
"1985","89.816115","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"1986","89.816425","host","1.2.2","USB","27","URB_BULK in"
"1987","89.816755","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1988","89.816944","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1989","89.817121","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1990","89.817287","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1991","89.817441","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1992","89.817595","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1993","89.817741","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1994","89.817880","1.2.2","host","USB","27","URB_BULK out"
"1995","89.817888","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"1996","89.818788","1.2.2","host","USB","27","URB_BULK out"
"1997","89.819837","1.2.2","host","USB","27","URB_BULK out"
"1998","89.820827","1.2.2","host","USB","27","URB_BULK out"
"1999","89.821794","1.2.2","host","USB","27","URB_BULK out"
"2000","89.822793","1.2.2","host","USB","27","URB_BULK out"
"2001","89.823875","1.2.2","host","USB","27","URB_BULK out"
"2002","89.824790","1.2.2","host","USB","27","URB_BULK out"
"2003","89.919048","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2004","89.919234","host","1.2.1","USB","27","URB_INTERRUPT in"
"2005","89.922003","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2006","89.922182","host","1.2.1","USB","27","URB_INTERRUPT in"
"2007","89.926042","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2008","89.926173","host","1.2.1","USB","27","URB_INTERRUPT in"
"2009","89.929985","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2010","89.930109","host","1.2.1","USB","27","URB_INTERRUPT in"
"2011","90.029996","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2012","90.030083","host","1.2.1","USB","27","URB_INTERRUPT in"
"2013","90.124047","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2014","90.124214","host","1.2.1","USB","27","URB_INTERRUPT in"
"2015","90.131046","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2016","90.131189","host","1.2.1","USB","27","URB_INTERRUPT in"
"2017","90.134963","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2018","90.135082","host","1.2.1","USB","27","URB_INTERRUPT in"
"2019","90.414990","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2020","90.415163","host","1.2.2","USB","27","URB_BULK in"
"2021","90.415383","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2022","90.415505","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2023","90.415612","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2024","90.415726","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2025","90.415834","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2026","90.415940","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2027","90.416041","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2028","90.416135","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2029","90.416449","1.2.2","host","USB","27","URB_BULK out"
"2030","90.417635","1.2.2","host","USB","27","URB_BULK out"
"2031","90.418656","1.2.2","host","USB","27","URB_BULK out"
"2032","90.419765","1.2.2","host","USB","27","URB_BULK out"
"2033","90.420820","1.2.2","host","USB","27","URB_BULK out"
"2034","90.421777","1.2.2","host","USB","27","URB_BULK out"
"2035","90.421937","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2036","90.421985","host","1.2.1","USB","27","URB_INTERRUPT in"
"2037","90.422812","1.2.2","host","USB","27","URB_BULK out"
"2038","90.423850","1.2.2","host","USB","27","URB_BULK out"
"2039","90.532019","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2040","90.532134","host","1.2.1","USB","27","URB_INTERRUPT in"
"2041","90.536286","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2042","90.536483","host","1.2.1","USB","27","URB_INTERRUPT in"
"2043","90.581178","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2044","90.581311","host","1.2.1","USB","27","URB_INTERRUPT in"
"2045","90.585204","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2046","90.585315","host","1.2.1","USB","27","URB_INTERRUPT in"
"2047","90.587970","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2048","90.588080","host","1.2.1","USB","27","URB_INTERRUPT in"
"2049","90.592157","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2050","90.592269","host","1.2.1","USB","27","URB_INTERRUPT in"
"2051","90.637027","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2052","90.637142","host","1.2.1","USB","27","URB_INTERRUPT in"
"2053","90.717530","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2054","90.717710","host","1.2.2","USB","27","URB_BULK in"
"2055","90.717935","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2056","90.718057","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2057","90.718164","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2058","90.718274","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2059","90.718383","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2060","90.718485","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2061","90.718583","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2062","90.718680","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2063","90.719073","1.2.2","host","USB","27","URB_BULK out"
"2064","90.720161","1.2.2","host","USB","27","URB_BULK out"
"2065","90.721298","1.2.2","host","USB","27","URB_BULK out"
"2066","90.722396","1.2.2","host","USB","27","URB_BULK out"
"2067","90.723507","1.2.2","host","USB","27","URB_BULK out"
"2068","90.724557","1.2.2","host","USB","27","URB_BULK out"
"2069","90.725881","1.2.2","host","USB","27","URB_BULK out"
"2070","90.726659","1.2.2","host","USB","27","URB_BULK out"
"2071","90.818028","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2072","90.818123","host","1.2.1","USB","27","URB_INTERRUPT in"
"2073","90.821955","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2074","90.822099","host","1.2.1","USB","27","URB_INTERRUPT in"
"2075","90.826016","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2076","90.826110","host","1.2.1","USB","27","URB_INTERRUPT in"
"2077","90.830167","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2078","90.830264","host","1.2.1","USB","27","URB_INTERRUPT in"
"2079","90.919153","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2080","90.919245","host","1.2.1","USB","27","URB_INTERRUPT in"
"2081","90.922037","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2082","90.922134","host","1.2.1","USB","27","URB_INTERRUPT in"
"2083","90.926082","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2084","90.926172","host","1.2.1","USB","27","URB_INTERRUPT in"
"2085","90.929995","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2086","90.930063","host","1.2.1","USB","27","URB_INTERRUPT in"
"2087","90.967976","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"2088","90.968036","host","1.2.1","USB","27","URB_INTERRUPT in"
"2089","91.243974","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"2090","91.244039","host","1.2.1","USB","27","URB_INTERRUPT in"
"2091","91.341050","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2092","91.341193","host","1.2.2","USB","27","URB_BULK in"
"2093","91.341379","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2094","91.341472","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2095","91.341559","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2096","91.341643","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2097","91.341720","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2098","91.341797","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2099","91.341869","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2100","91.341942","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2101","91.342450","1.2.2","host","USB","27","URB_BULK out"
"2102","91.343592","1.2.2","host","USB","27","URB_BULK out"
"2103","91.344631","1.2.2","host","USB","27","URB_BULK out"
"2104","91.345700","1.2.2","host","USB","27","URB_BULK out"
"2105","91.346768","1.2.2","host","USB","27","URB_BULK out"
"2106","91.347970","1.2.2","host","USB","27","URB_BULK out"
"2107","91.348955","1.2.2","host","USB","27","URB_BULK out"
"2108","91.349943","1.2.2","host","USB","27","URB_BULK out"
"2109","91.369004","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"2110","91.369099","host","1.2.1","USB","27","URB_INTERRUPT in"
"2111","91.371955","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"2112","91.372055","host","1.2.1","USB","27","URB_INTERRUPT in"
"2113","91.375189","controller","host","HCI_EVT","64","Rcvd LE Meta (LE Advertising Report)"
"2114","91.375285","host","1.2.1","USB","27","URB_INTERRUPT in"
"2115","91.432160","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2116","91.432256","host","1.2.1","USB","27","URB_INTERRUPT in"
"2117","91.435971","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2118","91.436091","host","1.2.1","USB","27","URB_INTERRUPT in"
"2119","91.518127","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2120","91.518248","host","1.2.1","USB","27","URB_INTERRUPT in"
"2121","91.522004","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2122","91.522093","host","1.2.1","USB","27","URB_INTERRUPT in"
"2123","91.526152","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2124","91.526248","host","1.2.1","USB","27","URB_INTERRUPT in"
"2125","91.530026","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2126","91.530116","host","1.2.1","USB","27","URB_INTERRUPT in"
"2127","91.618033","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2128","91.618127","host","1.2.1","USB","27","URB_INTERRUPT in"
"2129","91.622006","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2130","91.622100","host","1.2.1","USB","27","URB_INTERRUPT in"
"2131","91.718752","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2132","91.718909","host","1.2.2","USB","27","URB_BULK in"
"2133","91.719098","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2134","91.719199","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2135","91.719287","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2136","91.719374","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2137","91.719466","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2138","91.719553","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2139","91.719651","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2140","91.719780","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2141","91.720202","1.2.2","host","USB","27","URB_BULK out"
"2142","91.721376","1.2.2","host","USB","27","URB_BULK out"
"2143","91.722386","1.2.2","host","USB","27","URB_BULK out"
"2144","91.723550","1.2.2","host","USB","27","URB_BULK out"
"2145","91.724645","1.2.2","host","USB","27","URB_BULK out"
"2146","91.725909","1.2.2","host","USB","27","URB_BULK out"
"2147","91.726975","1.2.2","host","USB","27","URB_BULK out"
"2148","91.727786","1.2.2","host","USB","27","URB_BULK out"
"2149","91.818003","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2150","91.818087","host","1.2.1","USB","27","URB_INTERRUPT in"
"2151","91.859983","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2152","91.860109","host","1.2.1","USB","27","URB_INTERRUPT in"
"2153","91.863026","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2154","91.863115","host","1.2.1","USB","27","URB_INTERRUPT in"
"2155","91.867005","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2156","91.867077","host","1.2.1","USB","27","URB_INTERRUPT in"
"2157","91.870967","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2158","91.871076","host","1.2.1","USB","27","URB_INTERRUPT in"
"2159","91.923047","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2160","91.923174","host","1.2.1","USB","27","URB_INTERRUPT in"
"2161","91.927179","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2162","91.927274","host","1.2.1","USB","27","URB_INTERRUPT in"
"2163","91.931003","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2164","91.931078","host","1.2.1","USB","27","URB_INTERRUPT in"
"2165","92.017222","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2166","92.017377","host","1.2.2","USB","27","URB_BULK in"
"2167","92.017576","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2168","92.017733","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2169","92.017864","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2170","92.017954","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2171","92.018038","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2172","92.018120","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2173","92.018200","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2174","92.018339","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2175","92.018650","1.2.2","host","USB","27","URB_BULK out"
"2176","92.019731","1.2.2","host","USB","27","URB_BULK out"
"2177","92.020707","1.2.2","host","USB","27","URB_BULK out"
"2178","92.021771","1.2.2","host","USB","27","URB_BULK out"
"2179","92.022780","1.2.2","host","USB","27","URB_BULK out"
"2180","92.023840","1.2.2","host","USB","27","URB_BULK out"
"2181","92.025067","1.2.2","host","USB","27","URB_BULK out"
"2182","92.026074","1.2.2","host","USB","27","URB_BULK out"
"2183","92.117941","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2184","92.118000","host","1.2.1","USB","27","URB_INTERRUPT in"
"2185","92.121945","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2186","92.122003","host","1.2.1","USB","27","URB_INTERRUPT in"
"2187","92.125945","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2188","92.126006","host","1.2.1","USB","27","URB_INTERRUPT in"
"2189","92.129971","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2190","92.130015","host","1.2.1","USB","27","URB_INTERRUPT in"
"2191","92.217983","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2192","92.218048","host","1.2.1","USB","27","URB_INTERRUPT in"
"2193","92.221979","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2194","92.222049","host","1.2.1","USB","27","URB_INTERRUPT in"
"2195","92.226025","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2196","92.226096","host","1.2.1","USB","27","URB_INTERRUPT in"
"2197","92.230146","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2198","92.230218","host","1.2.1","USB","27","URB_INTERRUPT in"
"2199","92.616246","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2200","92.616406","host","1.2.2","USB","27","URB_BULK in"
"2201","92.616601","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2202","92.616719","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2203","92.616810","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2204","92.616900","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2205","92.616987","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2206","92.617080","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2207","92.617168","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2208","92.617250","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2209","92.617777","1.2.2","host","USB","27","URB_BULK out"
"2210","92.618761","1.2.2","host","USB","27","URB_BULK out"
"2211","92.619784","1.2.2","host","USB","27","URB_BULK out"
"2212","92.620826","1.2.2","host","USB","27","URB_BULK out"
"2213","92.621822","1.2.2","host","USB","27","URB_BULK out"
"2214","92.622786","1.2.2","host","USB","27","URB_BULK out"
"2215","92.623821","1.2.2","host","USB","27","URB_BULK out"
"2216","92.624821","1.2.2","host","USB","27","URB_BULK out"
"2217","92.634954","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2218","92.635073","host","1.2.1","USB","27","URB_INTERRUPT in"
"2219","92.730187","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2220","92.730343","host","1.2.1","USB","27","URB_INTERRUPT in"
"2221","92.825061","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2222","92.825205","host","1.2.1","USB","27","URB_INTERRUPT in"
"2223","92.828026","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2224","92.828159","host","1.2.1","USB","27","URB_INTERRUPT in"
"2225","92.832025","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2226","92.832138","host","1.2.1","USB","27","URB_INTERRUPT in"
"2227","92.836101","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2228","92.836250","host","1.2.1","USB","27","URB_INTERRUPT in"
"2229","92.917983","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2230","92.918060","host","1.2.1","USB","27","URB_INTERRUPT in"
"2231","92.922010","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2232","92.922120","host","1.2.1","USB","27","URB_INTERRUPT in"
"2233","93.089984","controller","host","HCI_EVT","72","Rcvd LE Meta (LE Advertising Report)"
"2234","93.090074","host","1.2.1","USB","27","URB_INTERRUPT in"
"2235","93.429945","remote ()","localhost ()","L2CAP","48","Rcvd Connection oriented channel"
"2236","93.430053","host","1.2.2","USB","27","URB_BULK in"
"2237","93.430330","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2238","93.430401","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2239","93.430468","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2240","93.430538","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2241","93.430597","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2242","93.430651","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2243","93.430698","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2244","93.430746","localhost ()","remote ()","L2CAP","1051","Sent Connection oriented channel"
"2245","93.431376","1.2.2","host","USB","27","URB_BULK out"
"2246","93.432435","1.2.2","host","USB","27","URB_BULK out"
"2247","93.433525","1.2.2","host","USB","27","URB_BULK out"
"2248","93.434595","1.2.2","host","USB","27","URB_BULK out"
"2249","93.435678","1.2.2","host","USB","27","URB_BULK out"
"2250","93.436717","1.2.2","host","USB","27","URB_BULK out"
"2251","93.437807","1.2.2","host","USB","27","URB_BULK out"
"2252","93.438815","1.2.2","host","USB","27","URB_BULK out"
"2253","93.521941","controller","host","HCI_EVT","34","Rcvd Number of Completed Packets"
"2254","93.522016","host","1.2.1","USB","27","URB_INTERRUPT in"
